LAT;;;;;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584
LON;;;;;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327
ASL;;;;;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000
CITY;;;;;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle
DOMAIN;;;;;NEMS4;NEMS4;NEMS4;NEMS12;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;2 m above gnd;MSL;sfc;sfc;sfc;high cld lay;mid cld lay;low cld lay;sfc;10 m above gnd;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Relative humidity;Mean Sea Level Pressure;Total Precipitation;Snowfall amount;Total cloud cover;High cloud cover;Medium cloud cover;Low cloud cover;Shortwave Radiation - backwards;Wind speed;Wind direction;Wind Gust
UNIT;;;;;°C;%;hPa;mm;cm;%;%;%;%;W/m2;m/s;°;m/s
AGGREGATION;;;;;;;;;;;;;;;;;
UTC_OFFSET;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1

Year;Month;Day;Hour;Minute;Temperature;Relative humidity;Mean Sea Level Pressure;Total Precipitation;Snowfall amount;Total cloud cover;High cloud cover;Medium cloud cover  ;Low cloud cover;Shortwave Radiation - backwards;Wind speed;Wind direction;Wind Gust
2016;07;25;22;00;21.71;77.00;1017.30;0.00;0.00;49.00;0.00;49.00;1.00;0.00;1.30;90.00;1.70
2016;07;25;23;00;20.47;84.00;1017.30;0.00;0.00;56.00;0.00;56.00;5.00;0.00;1.12;79.70;1.40
2016;07;26;00;00;19.36;89.00;1017.40;0.00;0.00;57.00;0.00;57.00;32.00;0.00;0.63;71.57;1.00
2016;07;26;01;00;18.92;90.00;1017.70;0.00;0.00;100.00;0.00;52.00;100.00;0.00;0.00;180.00;0.50
2016;07;26;02;00;18.69;90.00;1017.80;0.00;0.00;100.00;0.00;51.00;100.00;0.00;0.20;270.00;0.70
2016;07;26;03;00;18.20;91.00;1017.00;0.00;0.00;50.00;0.00;50.00;27.00;0.00;0.20;270.00;0.60
2016;07;26;04;00;17.80;93.00;1017.00;0.00;0.00;20.00;0.00;20.00;5.00;0.00;0.14;315.00;0.70
2016;07;26;05;00;17.68;94.00;1016.90;0.00;0.00;2.00;0.00;0.00;2.00;0.00;0.20;180.00;0.60
2016;07;26;06;00;18.02;93.00;1017.10;0.00;0.00;100.00;0.00;0.00;100.00;47.17;0.30;180.00;0.50
2016;07;26;07;00;19.16;89.00;1017.00;0.00;0.00;100.00;0.00;0.00;100.00;156.64;0.22;153.43;0.10
2016;07;26;08;00;20.68;83.00;1016.90;0.10;0.00;100.00;0.00;0.00;100.00;270.56;0.61;99.46;0.70
2016;07;26;09;00;21.33;77.00;1017.10;0.20;0.00;67.00;0.00;67.00;67.00;297.26;0.63;71.57;1.00
2016;07;26;10;00;21.87;73.00;1016.80;0.50;0.00;61.00;13.00;61.00;61.00;369.35;0.80;360.00;1.40
2016;07;26;11;00;21.71;73.00;1016.60;0.30;0.00;63.00;14.00;0.00;63.00;300.82;1.00;354.29;1.60
2016;07;26;12;00;22.39;70.00;1016.40;0.10;0.00;61.00;0.00;0.00;61.00;363.12;1.24;345.96;1.70
2016;07;26;13;00;26.59;52.00;1017.50;0.00;0.00;10.00;0.00;0.00;10.00;779.64;0.51;348.69;0.50
2016;07;26;14;00;27.01;49.00;1017.30;0.10;0.00;10.00;1.00;0.00;10.00;759.17;0.90;360.00;1.00
2016;07;26;15;00;26.26;51.00;1017.20;0.20;0.00;36.00;3.00;0.00;36.00;522.43;1.30;360.00;1.40
2016;07;26;16;00;25.73;52.00;1016.50;0.20;0.00;100.00;11.00;47.00;100.00;226.06;1.80;3.18;1.90
2016;07;26;17;00;25.20;55.00;1016.80;0.30;0.00;71.00;0.00;71.00;71.00;172.66;1.92;8.97;2.00
2016;07;26;18;00;24.71;57.00;1017.20;0.20;0.00;71.00;0.00;71.00;71.00;126.38;1.60;3.58;1.70
2016;07;26;19;00;23.92;62.00;1017.10;0.30;0.00;72.00;2.00;72.00;72.00;93.45;1.43;347.91;1.50
2016;07;26;20;00;22.73;70.00;1016.70;0.00;0.00;2.00;1.00;0.00;2.00;60.52;1.99;342.47;2.00
2016;07;26;21;00;21.04;77.00;1017.00;0.00;0.00;2.00;0.00;0.00;2.00;0.00;2.06;330.95;2.20
2016;07;26;22;00;19.76;82.00;1017.20;0.00;0.00;1.00;0.00;0.00;1.00;0.00;1.78;308.16;2.00
2016;07;26;23;00;18.89;86.00;1017.20;0.00;0.00;1.00;0.00;0.00;1.00;0.00;1.73;280.01;1.60
2016;07;27;00;00;18.26;88.00;1016.90;0.00;0.00;2.00;0.00;0.00;2.00;0.00;1.60;270.00;3.00
2016;07;27;01;00;18.08;87.00;1016.80;0.00;0.00;39.00;0.00;39.00;6.00;0.00;1.50;270.00;2.90
2016;07;27;02;00;18.18;87.00;1016.90;0.00;0.00;100.00;93.00;100.00;100.00;0.00;1.61;277.13;3.10
2016;07;27;03;00;18.33;88.00;1016.10;0.00;0.00;100.00;100.00;100.00;100.00;0.00;1.46;285.95;3.70
2016;07;27;04;00;18.50;88.00;1015.70;0.00;0.00;100.00;100.00;100.00;100.00;0.00;1.17;289.98;3.60
2016;07;27;05;00;18.52;88.00;1015.50;0.00;0.00;100.00;88.00;12.00;100.00;0.00;1.24;284.04;3.00
2016;07;27;06;00;18.31;91.00;1015.80;0.00;0.00;100.00;53.00;61.00;100.00;8.01;1.33;282.99;2.10
2016;07;27;07;00;18.41;92.00;1015.70;0.00;0.00;100.00;31.00;0.00;100.00;33.82;1.30;270.00;2.40
2016;07;27;08;00;18.77;91.00;1015.60;0.00;0.00;100.00;21.00;0.00;100.00;72.98;1.40;270.00;2.00
2016;07;27;09;00;19.20;90.00;1015.90;0.00;0.00;100.00;27.00;0.00;100.00;101.46;2.28;293.20;3.00
2016;07;27;10;00;19.73;83.00;1015.60;0.40;0.00;64.00;2.00;0.00;64.00;169.99;2.20;300.07;3.40
2016;07;27;11;00;20.30;77.00;1015.20;0.10;0.00;10.00;0.00;0.00;10.00;209.15;2.21;288.43;3.40
2016;07;27;12;00;22.22;67.00;1014.60;0.00;0.00;0.00;0.00;0.00;0.00;463.69;1.20;274.76;3.20
2016;07;27;13;00;24.83;53.00;1016.60;0.00;0.00;10.00;0.00;0.00;10.00;779.64;0.41;284.04;1.90
2016;07;27;14;00;25.48;48.00;1016.10;0.00;0.00;10.00;21.00;0.00;10.00;755.61;0.30;270.00;1.90
2016;07;27;15;00;25.96;45.00;1015.80;0.00;0.00;10.20;34.00;0.00;10.00;703.10;0.51;281.31;2.40
2016;07;27;16;00;26.08;44.00;1014.80;0.00;0.00;65.00;100.00;65.00;10.00;612.32;0.73;285.95;2.80
2016;07;27;17;00;25.74;44.00;1015.10;0.00;0.00;100.00;100.00;100.00;10.00;413.85;1.22;279.46;2.60
2016;07;27;18;00;25.30;45.00;1015.30;0.00;0.00;100.00;100.00;100.00;10.00;275.90;1.71;276.71;4.00
2016;07;27;19;00;24.52;48.00;1015.10;0.00;0.00;100.00;100.00;100.00;10.00;178.00;2.24;280.30;4.10
2016;07;27;20;00;23.10;57.00;1014.90;0.00;0.00;96.00;100.00;96.00;10.00;74.76;2.20;270.00;3.40
2016;07;27;21;00;21.89;64.00;1015.70;0.00;0.00;61.00;0.00;61.00;61.00;0.00;2.28;246.80;2.90
2016;07;27;22;00;21.27;65.00;1016.00;0.00;0.00;100.00;0.00;100.00;62.00;0.00;2.33;244.54;3.10
2016;07;27;23;00;20.58;68.00;1015.80;0.00;0.00;99.00;0.00;99.00;55.00;0.00;2.09;253.30;3.20
2016;07;28;00;00;19.50;70.00;1015.90;0.00;0.00;50.00;0.00;50.00;0.00;0.00;1.92;261.03;3.10
2016;07;28;01;00;18.92;70.00;1016.20;0.00;0.00;3.00;10.00;0.00;0.00;0.00;1.43;257.91;3.20
2016;07;28;02;00;18.45;71.00;1016.20;0.00;0.00;11.10;37.00;0.00;0.00;0.00;1.25;241.39;2.80
2016;07;28;03;00;17.80;72.00;1015.70;0.00;0.00;43.00;35.00;43.00;0.00;0.00;1.13;225.00;2.50
2016;07;28;04;00;17.30;74.00;1015.50;0.00;0.00;22.00;0.00;22.00;0.00;0.00;1.34;206.57;1.60
2016;07;28;05;00;16.86;75.00;1015.50;0.00;0.00;57.00;0.00;57.00;0.00;0.00;1.53;191.31;1.40
2016;07;28;06;00;16.81;78.00;1015.80;0.00;0.00;44.00;0.00;44.00;0.00;48.95;1.10;180.00;1.30
2016;07;28;07;00;18.09;76.00;1015.40;0.00;0.00;75.00;0.00;75.00;0.00;197.58;0.67;116.57;1.20
2016;07;28;08;00;19.68;71.00;1015.00;0.00;0.00;47.00;0.00;47.00;0.00;350.66;0.81;150.26;1.20
2016;07;28;09;00;20.95;68.00;1015.00;0.20;0.00;83.00;0.00;83.00;60.00;428.98;1.42;230.71;2.30
2016;07;28;10;00;22.36;59.00;1014.60;0.10;0.00;60.00;0.00;60.00;10.00;468.14;1.30;270.00;2.30
2016;07;28;11;00;23.25;56.00;1014.20;0.00;0.00;18.00;0.00;18.00;18.00;682.63;1.33;282.99;2.60
2016;07;28;12;00;23.46;55.00;1013.90;0.10;0.00;47.00;0.00;12.00;47.00;574.05;1.39;291.04;2.80
2016;07;28;13;00;22.91;59.00;1016.60;0.00;0.00;100.00;0.00;100.00;27.00;356.00;3.61;284.42;4.50
2016;07;28;14;00;23.11;59.00;1016.60;0.10;0.00;58.00;0.00;58.00;42.00;521.54;3.51;273.27;4.60
2016;07;28;15;00;22.93;59.00;1016.20;0.10;0.00;50.00;0.00;50.00;50.00;220.72;3.41;266.63;4.70
2016;07;28;16;00;23.19;60.00;1015.30;0.10;0.00;62.00;0.00;62.00;62.00;371.13;3.60;268.41;5.20
2016;07;28;17;00;22.55;64.00;1015.70;0.40;0.00;58.00;0.00;0.00;58.00;213.60;4.01;274.29;5.20
2016;07;28;18;00;22.18;66.00;1015.60;0.30;0.00;0.30;1.00;0.00;0.00;298.15;3.61;274.76;4.90
2016;07;28;19;00;21.68;68.00;1015.30;0.00;0.00;58.00;16.00;0.00;58.00;200.25;2.70;270.00;4.40
2016;07;28;20;00;20.74;72.00;1014.90;0.00;0.00;6.00;20.00;0.00;0.00;53.40;2.40;267.61;3.70
2016;07;28;21;00;19.67;77.00;1015.20;0.00;0.00;61.00;19.00;0.00;61.00;0.00;1.87;254.48;4.30
2016;07;28;22;00;19.09;77.00;1015.70;0.00;0.00;100.00;30.00;0.00;100.00;0.00;1.80;236.31;4.90
2016;07;28;23;00;18.46;79.00;1015.60;0.00;0.00;100.00;28.00;0.00;100.00;0.00;1.84;229.40;4.00
2016;07;29;00;00;17.83;82.00;1015.60;0.00;0.00;100.00;0.00;0.00;100.00;0.00;1.58;214.70;4.50
2016;07;29;01;00;17.38;85.00;1015.90;0.00;0.00;100.00;1.00;0.00;100.00;0.00;1.57;206.57;4.20
2016;07;29;02;00;16.71;86.00;1015.80;0.00;0.00;100.00;0.00;0.00;100.00;0.00;1.62;201.80;4.30
2016;07;29;03;00;15.85;87.00;1014.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.92;188.97;4.70
2016;07;29;04;00;15.29;85.00;1014.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.10;177.27;4.30
2016;07;29;05;00;14.94;82.00;1014.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.87;164.48;3.90
2016;07;29;06;00;15.61;78.00;1014.90;0.00;0.00;0.00;0.00;0.00;0.00;40.05;1.66;147.26;3.80
2016;07;29;07;00;17.57;78.00;1014.40;0.00;0.00;4.00;0.00;0.00;4.00;187.79;1.20;138.37;2.90
2016;07;29;08;00;20.48;72.00;1013.60;0.00;0.00;0.00;0.00;0.00;0.00;343.54;0.90;180.00;2.50
2016;07;29;09;00;22.60;62.00;1013.50;0.00;0.00;10.00;0.00;0.00;10.00;483.27;1.64;232.43;3.50
2016;07;29;10;00;23.93;57.00;1012.90;0.00;0.00;0.00;0.00;0.00;0.00;612.32;1.78;231.84;3.40
2016;07;29;11;00;23.98;56.00;1012.30;0.00;0.00;10.00;0.00;0.00;10.00;580.28;1.90;266.99;3.70
2016;07;29;12;00;24.33;55.00;1011.70;0.00;0.00;16.00;0.00;0.00;16.00;334.64;2.10;272.73;4.70
2016;07;29;13;00;25.17;57.00;1014.40;0.10;0.00;10.00;0.00;0.00;10.00;659.49;3.61;266.82;6.00
2016;07;29;14;00;25.95;54.00;1013.70;0.00;0.00;10.00;0.00;0.00;10.00;755.61;4.00;267.14;6.50
2016;07;29;15;00;26.42;52.00;1013.30;0.00;0.00;10.00;0.00;0.00;10.00;701.32;4.40;268.70;6.90
2016;07;29;16;00;26.58;50.00;1012.50;0.00;0.00;10.00;0.00;0.00;10.00;612.32;4.52;275.08;7.40
2016;07;29;17;00;26.29;51.00;1012.80;0.00;0.00;10.00;0.00;0.00;10.00;493.95;4.26;279.46;7.50
2016;07;29;18;00;25.91;53.00;1012.90;0.00;0.00;10.00;0.00;0.00;10.00;355.11;3.54;278.13;6.60
2016;07;29;19;00;25.24;56.00;1012.50;0.00;0.00;10.00;0.00;0.00;10.00;206.48;2.67;282.99;5.80
2016;07;29;20;00;24.18;60.00;1012.20;0.00;0.00;0.00;0.00;0.00;0.00;65.86;1.64;307.57;3.40
2016;07;29;21;00;23.16;66.00;1012.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.32;288.43;2.60
2016;07;29;22;00;22.39;69.00;1013.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.02;168.69;2.40
2016;07;29;23;00;21.43;72.00;1013.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.49;160.35;1.90
2016;07;30;00;00;20.22;75.00;1013.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.39;158.96;1.80
2016;07;30;01;00;19.49;78.00;1013.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.17;149.04;1.60
2016;07;30;02;00;19.19;79.00;1013.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.20;131.63;1.10
2016;07;30;03;00;18.85;80.00;1012.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.22;124.99;1.00
2016;07;30;04;00;18.42;79.00;1012.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.17;120.96;0.80
2016;07;30;05;00;17.96;80.00;1012.30;0.00;0.00;10.00;0.00;0.00;10.00;0.00;1.43;114.78;1.00
2016;07;30;06;00;17.88;81.00;1012.30;0.00;0.00;10.00;0.00;0.00;10.00;38.27;1.49;109.65;1.10
2016;07;30;07;00;18.50;82.00;1012.00;0.00;0.00;10.00;0.00;0.00;10.00;173.55;1.51;97.59;1.60
2016;07;30;08;00;20.84;76.00;1011.90;0.00;0.00;10.00;0.00;0.00;10.00;324.85;1.65;104.04;2.50
2016;07;30;09;00;23.22;61.00;1011.90;0.00;0.00;10.00;0.00;0.00;10.00;465.47;0.76;113.20;4.30
2016;07;30;10;00;25.27;56.00;1011.40;0.00;0.00;0.00;0.00;0.00;0.00;609.65;1.10;270.00;5.60
2016;07;30;11;00;26.89;48.00;1010.40;0.00;0.00;10.00;0.00;0.00;10.00;694.20;2.10;270.00;6.60
2016;07;30;12;00;27.91;45.00;1009.80;0.00;0.00;10.00;0.00;4.00;10.00;766.29;3.20;268.21;7.80
2016;07;30;13;00;28.70;47.00;1012.40;0.00;0.00;0.00;0.00;0.00;0.00;828.59;2.62;276.58;7.70
2016;07;30;14;00;29.22;47.00;1011.70;0.00;0.00;13.20;44.00;0.00;6.00;790.32;2.75;280.49;6.30
2016;07;30;15;00;28.84;49.00;1011.20;0.00;0.00;100.00;100.00;72.00;100.00;636.35;2.88;290.32;6.70
2016;07;30;16;00;29.06;48.00;1010.60;0.00;0.00;100.00;100.00;100.00;0.00;406.73;2.82;297.47;6.70
2016;07;30;17;00;28.72;50.00;1010.30;0.00;0.00;100.00;100.00;100.00;10.00;407.62;2.20;309.47;6.60
2016;07;30;18;00;28.43;51.00;1010.30;0.00;0.00;100.00;100.00;100.00;10.00;294.59;1.62;338.20;3.70
2016;07;30;19;00;27.70;53.00;1010.00;0.00;0.00;100.00;88.00;100.00;10.00;188.68;1.40;4.09;6.20
2016;07;30;20;00;26.76;57.00;1009.50;0.00;0.00;10.00;0.00;10.00;10.00;58.74;1.94;34.51;2.20
2016;07;30;21;00;25.60;63.00;1009.90;0.00;0.00;10.00;0.00;10.00;10.00;0.00;1.84;60.64;2.30
2016;07;30;22;00;24.55;70.00;1010.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.39;149.74;1.20
2016;07;30;23;00;23.84;74.00;1010.70;0.10;0.00;10.00;0.00;10.00;10.00;0.00;1.12;206.57;1.20
2016;07;31;00;00;23.08;78.00;1010.60;0.00;0.00;100.00;100.00;100.00;79.00;0.00;0.67;296.57;1.40
2016;07;31;01;00;21.78;81.00;1010.50;0.00;0.00;100.00;100.00;100.00;82.00;0.00;1.30;360.00;0.80
2016;07;31;02;00;19.91;87.00;1010.30;0.00;0.00;100.00;100.00;100.00;44.00;0.00;0.99;315.00;0.50
2016;07;31;03;00;18.56;90.00;1010.10;0.10;0.00;10.00;0.00;10.00;10.00;0.00;2.52;276.84;5.60
2016;07;31;04;00;18.84;88.00;1010.50;0.00;0.00;100.00;100.00;100.00;81.00;0.00;1.92;261.03;6.80
2016;07;31;05;00;18.84;88.00;1010.20;0.00;0.00;100.00;100.00;100.00;0.00;0.00;1.08;201.80;2.30
2016;07;31;06;00;19.13;89.00;1010.20;0.00;0.00;100.00;100.00;100.00;0.00;11.57;0.32;161.57;1.30
2016;07;31;07;00;19.26;91.00;1010.10;0.10;0.00;100.00;100.00;100.00;100.00;32.93;0.36;146.31;2.00
2016;07;31;08;00;19.73;87.00;1011.00;1.80;0.00;100.00;100.00;100.00;100.00;22.25;2.00;216.87;5.90
2016;07;31;09;00;19.01;87.00;1011.30;1.70;0.00;100.00;100.00;100.00;100.00;23.14;3.00;180.00;6.20
2016;07;31;10;00;21.35;79.00;1010.50;0.50;0.00;100.00;100.00;100.00;0.00;201.14;3.14;157.52;5.40
2016;07;31;11;00;22.62;73.00;1010.30;1.50;0.00;100.00;2.00;100.00;85.00;273.23;2.28;203.20;5.50
2016;07;31;12;00;22.36;71.00;1010.30;2.20;0.00;100.00;100.00;100.00;100.00;142.40;3.83;277.50;6.10
2016;07;31;13;00;20.37;85.00;1013.10;2.60;0.00;83.00;0.00;83.00;83.00;145.96;3.81;299.93;4.50
2016;07;31;14;00;20.57;82.00;1013.40;1.90;0.00;100.00;0.00;100.00;100.00;186.90;3.77;291.80;5.40
2016;07;31;15;00;20.47;80.00;1013.90;1.50;0.00;80.00;0.00;80.00;80.00;186.90;3.69;282.53;4.00
2016;07;31;16;00;19.99;80.00;1013.70;1.10;0.00;100.00;0.00;100.00;67.00;175.33;3.71;273.09;4.60
2016;07;31;17;00;19.69;80.00;1014.20;0.90;0.00;63.00;0.00;63.00;63.00;138.84;4.00;272.86;4.70
2016;07;31;18;00;19.24;81.00;1014.60;0.70;0.00;100.00;0.00;100.00;71.00;104.13;4.04;278.53;4.40
2016;07;31;19;00;18.91;83.00;1014.70;0.80;0.00;75.00;0.00;75.00;75.00;63.19;3.79;282.20;4.50
2016;07;31;20;00;18.17;83.00;1015.00;0.00;0.00;0.00;0.00;0.00;0.00;28.48;3.57;281.31;4.30
2016;07;31;21;00;17.41;88.00;1015.60;0.00;0.00;100.00;0.00;10.00;100.00;0.00;2.92;275.91;3.90
2016;07;31;22;00;17.26;90.00;1016.20;0.00;0.00;100.00;0.00;76.00;100.00;0.00;2.15;291.80;3.00
2016;07;31;23;00;16.87;91.00;1016.60;0.00;0.00;100.00;0.00;10.00;100.00;0.00;2.33;300.96;4.50
2016;08;01;00;00;16.37;92.00;1017.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;2.16;303.69;3.40
2016;08;01;01;00;16.07;91.00;1017.50;0.00;0.00;100.00;0.00;0.00;100.00;0.00;2.22;305.84;4.80
2016;08;01;02;00;15.74;93.00;1017.70;0.00;0.00;100.00;0.00;0.00;100.00;0.00;2.19;316.85;4.50
2016;08;01;03;00;15.33;93.00;1017.40;0.00;0.00;100.00;0.00;0.00;100.00;0.00;2.01;333.43;4.80
2016;08;01;04;00;14.82;94.00;1017.30;0.00;0.00;100.00;17.00;0.00;100.00;0.00;1.33;347.01;4.30
2016;08;01;05;00;14.23;96.00;1017.50;0.00;0.00;100.00;21.00;0.00;100.00;0.00;0.61;350.54;3.20
2016;08;01;06;00;13.88;95.00;1018.40;0.00;0.00;100.00;38.00;0.00;100.00;29.37;0.51;101.31;1.60
2016;08;01;07;00;13.84;94.00;1018.20;0.00;0.00;100.00;39.00;0.00;100.00;136.17;1.34;116.57;1.60
2016;08;01;08;00;15.15;86.00;1018.10;0.00;0.00;100.00;36.00;0.00;100.00;295.48;1.43;102.09;1.50
2016;08;01;09;00;16.93;78.00;1018.30;0.10;0.00;2.70;9.00;0.00;0.00;494.84;1.71;83.29;1.60
2016;08;01;10;00;18.10;70.00;1018.10;0.00;0.00;10.00;0.00;0.00;10.00;611.43;1.80;90.00;1.60
2016;08;01;11;00;19.10;64.00;1017.40;0.00;0.00;10.00;0.00;0.00;10.00;692.42;1.70;90.00;1.70
2016;08;01;12;00;20.05;59.00;1016.90;0.00;0.00;10.00;0.00;0.00;10.00;759.17;1.70;90.00;1.80
2016;08;01;13;00;22.49;49.00;1018.70;0.00;0.00;0.00;0.00;0.00;0.00;836.60;1.02;348.69;1.40
2016;08;01;14;00;23.07;46.00;1018.20;0.00;0.00;0.90;3.00;0.00;0.00;815.24;0.81;330.26;1.50
2016;08;01;15;00;23.48;45.00;1017.70;0.00;0.00;5.10;17.00;0.00;0.00;744.93;0.78;320.19;1.60
2016;08;01;16;00;23.24;45.00;1017.10;0.00;0.00;75.00;17.00;0.00;75.00;619.44;0.85;315.00;1.70
2016;08;01;17;00;23.17;46.00;1017.30;0.00;0.00;100.00;18.00;0.00;100.00;236.74;0.72;303.69;1.80
2016;08;01;18;00;22.90;47.00;1017.30;0.00;0.00;62.00;17.00;0.00;62.00;168.21;0.54;291.80;1.70
2016;08;01;19;00;22.51;50.00;1017.00;0.00;0.00;66.00;19.00;0.00;66.00;98.79;0.22;243.43;2.30
2016;08;01;20;00;21.48;57.00;1016.80;0.00;0.00;31.00;21.00;0.00;31.00;42.72;0.76;203.20;0.90
2016;08;01;21;00;20.18;62.00;1017.50;0.00;0.00;6.30;21.00;0.00;0.00;0.00;1.66;205.02;1.50
2016;08;01;22;00;18.60;66.00;1018.00;0.00;0.00;5.70;19.00;0.00;0.00;0.00;1.89;212.01;2.70
2016;08;01;23;00;17.85;68.00;1017.90;0.00;0.00;6.30;21.00;0.00;0.00;0.00;1.75;203.63;2.90
2016;08;02;00;00;17.19;69.00;1017.70;0.00;0.00;5.40;18.00;0.00;0.00;0.00;1.65;194.04;2.80
2016;08;02;01;00;15.84;73.00;1017.80;0.00;0.00;7.80;26.00;0.00;0.00;0.00;1.80;183.18;2.40
2016;08;02;02;00;15.20;73.00;1018.00;0.00;0.00;7.50;25.00;0.00;0.00;0.00;1.60;180.00;2.40
2016;08;02;03;00;15.30;71.00;1017.20;0.00;0.00;7.20;24.00;0.00;0.00;0.00;1.41;171.87;2.20
2016;08;02;04;00;15.45;70.00;1017.00;0.00;0.00;12.90;43.00;0.00;0.00;0.00;1.26;161.57;1.90
2016;08;02;05;00;15.11;71.00;1017.10;0.00;0.00;7.80;26.00;0.00;0.00;0.00;0.98;156.04;0.70
2016;08;02;06;00;15.12;73.00;1017.40;0.00;0.00;3.60;12.00;0.00;0.00;39.16;1.06;138.81;0.80
2016;08;02;07;00;15.77;77.00;1017.00;0.00;0.00;5.00;0.00;5.00;0.00;186.01;1.03;119.05;1.30
2016;08;02;08;00;18.00;71.00;1016.50;0.00;0.00;9.30;31.00;3.00;0.00;344.43;1.20;131.63;2.00
2016;08;02;09;00;20.34;64.00;1016.50;0.00;0.00;12.00;40.00;0.00;0.00;491.28;0.64;218.66;2.80
2016;08;02;10;00;22.47;54.00;1016.30;0.00;0.00;30.00;100.00;0.00;10.00;597.19;2.10;270.00;4.30
2016;08;02;11;00;23.40;49.00;1015.60;0.00;0.00;30.00;100.00;0.00;22.00;593.63;4.20;271.36;5.80
2016;08;02;12;00;22.99;49.00;1015.40;0.00;0.00;100.00;100.00;100.00;100.00;451.23;5.32;274.32;6.70
2016;08;02;13;00;24.17;54.00;1017.30;0.00;0.00;100.00;22.00;100.00;100.00;524.21;5.30;270.00;7.40
2016;08;02;14;00;24.22;54.00;1017.10;0.00;0.00;100.00;11.00;100.00;100.00;505.52;6.17;278.39;8.10
2016;08;02;15;00;23.88;58.00;1016.80;0.00;0.00;100.00;15.00;100.00;100.00;353.33;5.97;283.57;7.60
2016;08;02;16;00;23.39;63.00;1016.70;0.00;0.00;100.00;18.00;100.00;100.00;270.56;4.81;290.70;6.80
2016;08;02;17;00;23.49;62.00;1016.80;0.00;0.00;100.00;20.00;100.00;4.00;157.53;3.85;278.97;5.60
2016;08;02;18;00;24.13;60.00;1016.70;0.00;0.00;44.00;22.00;44.00;10.00;291.92;3.70;268.45;5.40
2016;08;02;19;00;23.24;65.00;1016.30;0.00;0.00;100.00;27.00;100.00;0.00;154.86;2.38;255.38;4.20
2016;08;02;20;00;22.66;66.00;1016.10;0.00;0.00;6.90;23.00;0.00;0.00;57.85;2.01;243.43;3.70
2016;08;02;21;00;21.93;68.00;1016.50;0.00;0.00;4.80;16.00;0.00;0.00;0.00;1.17;210.96;4.30
2016;08;02;22;00;21.10;71.00;1016.50;0.00;0.00;3.00;10.00;0.00;0.00;0.00;1.43;167.91;4.10
2016;08;02;23;00;20.39;73.00;1016.60;0.00;0.00;2.00;1.00;2.00;0.00;0.00;1.66;154.98;4.30
2016;08;03;00;00;19.57;74.00;1016.50;0.00;0.00;38.00;1.00;38.00;0.00;0.00;1.80;146.31;4.10
2016;08;03;01;00;18.93;75.00;1016.40;0.00;0.00;74.00;63.00;74.00;1.00;0.00;1.70;151.93;4.30
2016;08;03;02;00;18.19;74.00;1016.30;0.00;0.00;8.00;19.00;8.00;0.00;0.00;1.93;158.75;4.10
2016;08;03;03;00;17.18;73.00;1015.10;0.00;0.00;10.80;36.00;0.00;0.00;0.00;1.97;156.04;4.20
2016;08;03;04;00;16.63;71.00;1014.90;0.00;0.00;50.00;28.00;50.00;0.00;0.00;1.97;149.53;4.20
2016;08;03;05;00;16.87;69.00;1015.00;0.00;0.00;49.00;47.00;49.00;0.00;0.00;1.94;145.49;4.20
2016;08;03;06;00;16.74;72.00;1015.20;0.00;0.00;8.00;18.00;8.00;0.00;36.49;1.35;138.01;4.20
2016;08;03;07;00;17.54;77.00;1014.70;0.00;0.00;6.30;21.00;0.00;0.00;182.45;0.72;123.69;2.80
2016;08;03;08;00;20.23;76.00;1014.20;0.00;0.00;10.00;19.00;0.00;10.00;331.08;0.54;248.20;3.40
2016;08;03;09;00;22.52;67.00;1014.00;0.00;0.00;2.10;7.00;0.00;0.00;477.93;0.50;270.00;3.40
2016;08;03;10;00;24.20;61.00;1013.60;0.00;0.00;10.00;2.00;2.00;10.00;602.53;1.32;261.25;3.50
2016;08;03;11;00;25.52;54.00;1013.00;0.00;0.00;10.00;0.00;7.00;10.00;671.06;2.61;274.40;4.90
